Quantity,UnitPrice,Discount,Category,CompetitorPrice,elasticity_index
49,74.27,0.49,Apparel,49.0,0.3364750235626767
47,90.09,0.29,Stationery,48.765,0.38431734931734923
46,5.78,0.45,Apparel,49.0,3.0
33,34.13,0.36,Electronics,49.35,0.9254028713741577
7,26.78,0.19,Electronics,49.35,1.492662434652726
23,88.75,0.2,Accessories,49.03,0.4419605633802817
31,93.64,0.45,Apparel,49.0,0.2878043571123452
44,43.6,0.34,Apparel,49.0,0.741743119266055
18,47.33,0.04,Apparel,49.0,0.9938728079442214
8,44.96,0.14,Electronics,49.35,0.9439724199288256
30,47.11,0.27,Electronics,49.35,0.7647102526002972
13,83.03,0.06,Electronics,49.35,0.558701674093701
38,81.69,0.16,Electronics,49.35,0.5074550128534705
30,14.91,0.16,Stationery,48.765,2.747323943661972
20,71.27,0.45,Furniture,48.36,0.3732005051213695
10,64.1,0.3,Furniture,48.36,0.5281123244929797
45,76.42,0.14,Stationery,48.765,0.5487817325307511
28,55.06,0.34,Apparel,49.0,0.5873592444605883
19,98.64,0.27,Apparel,49.0,0.36263179237631793
2,64.79,0.03,Electronics,49.35,0.7388408705047075
45,39.45,0.17,Accessories,49.03,1.0315564005069708
27,75.87,0.47,Apparel,49.0,0.34229603268749176
45,2.42,0.36,Electronics,49.35,3.0
45,33.3,0.39,Apparel,49.0,0.8975975975975977
13,48.68,0.4,Electronics,49.35,0.6082580115036976
12,45.56,0.08,Furniture,48.36,0.9765408252853379
32,17.42,0.23,Stationery,48.765,2.1555137772675086
17,24.89,0.47,Stationery,48.765,1.03838690237043
40,94.64,0.33,Electronics,49.35,0.3493713017751479
21,16.37,0.14,Apparel,49.0,2.5742211362248013
33,39.0,0.4,Accessories,49.03,0.7543076923076923
24,19.45,0.49,Electronics,49.35,1.2940102827763498
16,76.47,0.03,Apparel,49.0,0.6215509350071923
3,24.55,0.48,Accessories,49.03,1.0385173116089614
23,9.11,0.24,Electronics,49.35,3.0
18,87.23,0.05,Furniture,48.36,0.5266766020864382
10,73.81,0.17,Apparel,49.0,0.5510093483267849
32,78.38,0.04,Stationery,48.765,0.5972748150038275
44,77.85,0.32,Furniture,48.36,0.42241233140655104
13,50.96,0.44,Electronics,49.35,0.5423076923076924
19,69.98,0.47,Accessories,49.03,0.37133323806801943
32,66.77,0.42,Furniture,48.36,0.4200808746443014
39,96.88,0.49,Furniture,48.36,0.2545788604459125
13,2.58,0.46,Furniture,48.36,3.0
47,61.01,0.39,Electronics,49.35,0.4934191116210458
9,7.32,0.28,Accessories,49.03,3.0
12,85.34,0.41,Accessories,49.03,0.33897000234356695
6,22.62,0.11,Electronics,49.35,1.941710875331565
20,29.85,0.32,Furniture,48.36,1.1016683417085427
42,17.73,0.16,Furniture,48.36,2.2911675126903552
20,58.79,0.26,Apparel,49.0,0.6167715597890798
44,85.07,0.49,Stationery,48.765,0.2923492418008699
8,35.64,0.03,Apparel,49.0,1.3336139169472503
9,4.85,0.07,Stationery,48.765,3.0
4,35.56,0.39,Electronics,49.35,0.8465551181102362
21,88.72,0.23,Apparel,49.0,0.42527051397655546
8,62.83,0.16,Electronics,49.35,0.65978035970078
35,53.05,0.45,Apparel,49.0,0.5080113100848257
21,15.34,0.02,Furniture,48.36,3.0
42,56.68,0.46,Accessories,49.03,0.4671171489061398
26,33.84,0.34,Stationery,48.765,0.9510904255319147
6,84.72,0.22,Electronics,49.35,0.45435552407932017
5,45.92,0.08,Furniture,48.36,0.9688850174216028
26,47.42,0.16,Electronics,49.35,0.8741881062842681
27,85.65,0.39,Accessories,49.03,0.34919206071220077
18,58.93,0.16,Accessories,49.03,0.6988834210079755
37,9.03,0.37,Accessories,49.03,3.0
21,15.26,0.04,Electronics,49.35,3.0
16,83.99,0.17,Stationery,48.765,0.4819020121443029
33,71.16,0.25,Furniture,48.36,0.5096964586846544
40,60.62,0.38,Accessories,49.03,0.5014615638403168
2,93.13,0.17,Furniture,48.36,0.43099753033394184
28,77.63,0.12,Stationery,48.765,0.5527914466056937
4,86.95,0.32,Apparel,49.0,0.38320874065554916
43,59.2,0.1,Stationery,48.765,0.7413597972972973
20,75.47,0.42,Apparel,49.0,0.3765734729031404
22,5.74,0.35,Furniture,48.36,3.0
19,69.63,0.25,Stationery,48.765,0.5252585092632487
30,87.13,0.33,Stationery,48.765,0.374986227476185
47,93.36,0.25,Accessories,49.03,0.3938785347043702
35,14.55,0.25,Electronics,49.35,2.5438144329896906
45,99.88,0.07,Accessories,49.03,0.4565268321986384
5,63.96,0.22,Electronics,49.35,0.601829268292683
4,27.87,0.05,Furniture,48.36,1.6484391819160384
15,29.21,0.01,Furniture,48.36,1.6390414241698048
24,72.5,0.29,Electronics,49.35,0.48328965517241385
33,29.63,0.13,Accessories,49.03,1.439625379682754
10,42.27,0.08,Apparel,49.0,1.0664774071445469
35,86.02,0.26,Apparel,49.0,0.42152987677284354
37,31.69,0.16,Accessories,49.03,1.2996276427895235
32,92.51,0.46,Electronics,49.35,0.28806615501026916
13,17.35,0.38,Stationery,48.765,1.7426109510086454
17,25.41,0.05,Accessories,49.03,1.833077528532074
5,38.41,0.39,Stationery,48.765,0.7744506638896121
49,90.35,0.18,Accessories,49.03,0.44498727172108477
45,56.96,0.5,Apparel,49.0,0.430126404494382
8,5.49,0.25,Stationery,48.765,3.0
47,67.94,0.0,Furniture,48.36,0.711804533411834
26,20.72,0.47,Apparel,49.0,1.2533783783783785
12,14.0,0.24,Furniture,48.36,2.625257142857143
38,36.84,0.28,Stationery,48.765,0.9530618892508143
39,81.93,0.03,Electronics,49.35,0.5842731600146466
25,99.05,0.24,Apparel,49.0,0.3759717314487633
45,95.07,0.19,Accessories,49.03,0.4177374566109184
49,11.14,0.45,Stationery,48.765,2.407607719928187
35,48.57,0.44,Apparel,49.0,0.5649577928762611
13,14.21,0.39,Apparel,49.0,2.103448275862069
45,19.41,0.22,Electronics,49.35,1.9831530139103555
38,54.12,0.46,Stationery,48.765,0.48656873614190693
30,24.99,0.34,Accessories,49.03,1.294909963985594
13,25.63,0.34,Accessories,49.03,1.2625751072961373
15,61.58,0.36,Apparel,49.0,0.5092562520298799
19,17.18,0.28,Apparel,49.0,2.053550640279395
38,39.75,0.23,Electronics,49.35,0.9559622641509434
38,23.4,0.09,Apparel,49.0,1.9055555555555557
42,40.63,0.39,Apparel,49.0,0.7356633029780949
32,28.7,0.16,Apparel,49.0,1.4341463414634146
35,64.03,0.5,Stationery,48.765,0.3807980634077776
20,25.25,0.26,Furniture,48.36,1.4172831683168317
20,23.94,0.01,Furniture,48.36,1.9998496240601504
49,11.06,0.2,Accessories,49.03,3.0
13,12.93,0.24,Stationery,48.765,2.86631090487239
26,82.39,0.25,Electronics,49.35,0.4492353440951572
48,74.5,0.48,Apparel,49.0,0.342013422818792
17,13.98,0.34,Apparel,49.0,2.313304721030043
4,46.0,0.32,Accessories,49.03,0.724791304347826
8,33.28,0.37,Apparel,49.0,0.9275841346153846
9,49.16,0.06,Electronics,49.35,0.9436330349877949
22,20.08,0.46,Electronics,49.35,1.3271414342629484
44,21.93,0.28,Stationery,48.765,1.6010396716826265
12,52.86,0.37,Electronics,49.35,0.58816685584563
19,72.78,0.01,Accessories,49.03,0.6669373454245672
4,95.27,0.24,Electronics,49.35,0.3936811168258634
2,32.22,0.29,Electronics,49.35,1.0874767225325885
7,40.81,0.16,Apparel,49.0,1.0085763293310461
3,81.27,0.09,Furniture,48.36,0.541498708010336
8,44.52,0.07,Accessories,49.03,1.0242115902964959
9,87.07,0.39,Stationery,48.765,0.3416406339726657
21,43.6,0.45,Stationery,48.765,0.6151548165137616
21,19.21,0.26,Stationery,48.765,1.8785059864653826
32,16.64,0.34,Apparel,49.0,1.943509615384615
1,79.05,0.24,Accessories,49.03,0.47138266919671096
22,54.53,0.14,Furniture,48.36,0.7626920960938933
43,59.84,0.14,Electronics,49.35,0.7092413101604278
2,59.17,0.13,Electronics,49.35,0.7256126415413217
9,54.37,0.31,Electronics,49.35,0.6262920728342836
39,3.86,0.19,Stationery,48.765,3.0
15,39.32,0.14,Stationery,48.765,1.0665793489318414
16,56.63,0.15,Apparel,49.0,0.7354758961681087
44,91.01,0.4,Electronics,49.35,0.32534886276233377
10,27.57,0.2,Electronics,49.35,1.4319912948857454
9,14.74,0.07,Accessories,49.03,3.0
16,54.83,0.42,Apparel,49.0,0.5183293817253329
12,31.6,0.38,Furniture,48.36,0.9488354430379746
42,69.0,0.49,Accessories,49.03,0.36239565217391306
21,58.77,0.34,Accessories,49.03,0.5506176620724859
30,60.31,0.25,Accessories,49.03,0.6097247554302769
45,57.62,0.12,Furniture,48.36,0.7385768830267269
27,97.3,0.41,Electronics,49.35,0.29924460431654687
13,62.19,0.06,Stationery,48.765,0.7370815243608297
28,53.08,0.13,Furniture,48.36,0.7926375282592314
45,3.48,0.16,Apparel,49.0,3.0
23,13.01,0.11,Apparel,49.0,3.0
27,86.21,0.33,Stationery,48.765,0.37898793643428835
22,95.65,0.29,Accessories,49.03,0.3639445896497647
13,4.7,0.41,Furniture,48.36,3.0
41,11.74,0.5,Furniture,48.36,2.0596252129471893
24,22.11,0.33,Stationery,48.765,1.4777272727272726
17,7.18,0.22,Furniture,48.36,3.0
42,86.42,0.37,Apparel,49.0,0.35720897940291596
15,77.78,0.4,Electronics,49.35,0.3806891231679095
40,62.82,0.26,Accessories,49.03,0.5775581025151226
46,9.66,0.46,Furniture,48.36,2.703354037267081
16,63.5,0.24,Stationery,48.765,0.583644094488189
7,20.99,0.39,Electronics,49.35,1.4341829442591714
49,78.93,0.45,Furniture,48.36,0.3369821360699354
14,67.15,0.31,Accessories,49.03,0.503807892777364
35,72.32,0.45,Apparel,49.0,0.3726493362831859
23,44.59,0.28,Apparel,49.0,0.7912087912087911
10,38.75,0.47,Accessories,49.03,0.670603870967742
1,28.99,0.31,Apparel,49.0,1.166264229044498
11,94.78,0.29,Apparel,49.0,0.36706056129985226
41,11.95,0.12,Electronics,49.35,3.0
37,79.51,0.38,Accessories,49.03,0.3823242359451641
19,60.85,0.46,Furniture,48.36,0.4291602300739523
43,91.48,0.42,Apparel,49.0,0.3106689986882379
38,75.44,0.35,Apparel,49.0,0.4221898197242842
23,51.72,0.31,Apparel,49.0,0.6537122969837587
24,82.61,0.4,Stationery,48.765,0.35418230238469917
44,91.26,0.04,Electronics,49.35,0.5191321499013806
13,62.48,0.24,Apparel,49.0,0.5960307298335468
49,23.59,0.26,Electronics,49.35,1.5480712166172106
32,72.07,0.03,Electronics,49.35,0.6642084084917441
1,9.04,0.15,Electronics,49.35,3.0
22,52.54,0.09,Electronics,49.35,0.8547487628473545
38,9.61,0.33,Stationery,48.765,3.0
49,4.65,0.4,Electronics,49.35,3.0
32,28.18,0.33,Accessories,49.03,1.165723917672108
42,80.82,0.46,Stationery,48.765,0.32582405345211585
39,68.62,0.36,Apparel,49.0,0.4570096181871174
48,8.91,0.35,Accessories,49.03,3.0
39,37.37,0.12,Electronics,49.35,1.1621086432967622
13,76.42,0.45,Furniture,48.36,0.34805024862601414
36,34.73,0.15,Accessories,49.03,1.199985603224878
47,94.89,0.4,Apparel,49.0,0.30983243755927914
21,98.78,0.18,Furniture,48.36,0.4014496861712898
16,3.3,0.32,Stationery,48.765,3.0
9,45.99,0.07,Apparel,49.0,0.9908675799086757
4,52.79,0.49,Electronics,49.35,0.47676643303656
25,92.79,0.46,Stationery,48.765,0.2837924345295829
16,40.11,0.08,Stationery,48.765,1.1185190725504863
10,8.65,0.01,Electronics,49.35,3.0
10,36.67,0.05,Apparel,49.0,1.2694300518134716
31,50.23,0.06,Electronics,49.35,0.9235317539319132
25,20.27,0.38,Electronics,49.35,1.5094721262950173
9,40.41,0.25,Electronics,49.35,0.9159242761692652
28,6.76,0.38,Stationery,48.765,3.0
45,94.59,0.44,Furniture,48.36,0.28630510624801775
14,61.86,0.38,Apparel,49.0,0.49110895570643387
5,93.09,0.41,Electronics,49.35,0.3127779568159845
38,76.34,0.15,Furniture,48.36,0.5384595231857479
10,50.16,0.33,Stationery,48.765,0.6513666267942584
38,29.28,0.48,Furniture,48.36,0.8588524590163934
28,59.2,0.02,Electronics,49.35,0.8169425675675674
10,47.42,0.02,Accessories,49.03,1.0132728806410796
33,1.77,0.23,Electronics,49.35,3.0
48,64.05,0.3,Accessories,49.03,0.5358469945355191
20,84.84,0.31,Electronics,49.35,0.40136138613861383
31,89.53,0.15,Stationery,48.765,0.4629760973975204
7,71.41,0.48,Furniture,48.36,0.3521523596134995
27,46.33,0.28,Apparel,49.0,0.7614936326354415
8,42.07,0.27,Accessories,49.03,0.8507701449964346
14,44.61,0.19,Furniture,48.36,0.8780901143241426
8,86.63,0.3,Electronics,49.35,0.3987648620570241
3,52.42,0.48,Furniture,48.36,0.47972529568866845
4,8.33,0.4,Electronics,49.35,3.0
20,47.27,0.4,Electronics,49.35,0.6264015231647979
13,80.72,0.24,Accessories,49.03,0.4616303270564916
6,25.61,0.06,Electronics,49.35,1.8113627489262007
4,71.81,0.31,Furniture,48.36,0.46467622893747385
21,24.57,0.37,Stationery,48.765,1.2503846153846154
22,66.23,0.48,Furniture,48.36,0.37969500226483466
43,51.74,0.03,Stationery,48.765,0.9142259373792037
19,48.42,0.31,Stationery,48.765,0.6949163568773233
23,69.14,0.47,Accessories,49.03,0.37584466300260344
17,48.56,0.36,Apparel,49.0,0.6457990115321252
4,68.86,0.04,Stationery,48.765,0.6798489689224514
32,94.46,0.19,Apparel,49.0,0.4201778530594961
29,30.52,0.46,Accessories,49.03,0.8675032765399738
31,3.71,0.09,Furniture,48.36,3.0
21,54.27,0.06,Electronics,49.35,0.8547816473189607
10,28.82,0.21,Apparel,49.0,1.3431644691186677
41,53.26,0.17,Apparel,49.0,0.7636124671423207
37,62.64,0.49,Electronics,49.35,0.4017959770114943
46,57.69,0.39,Electronics,49.35,0.5218148725949039
10,64.59,0.43,Stationery,48.765,0.43034602879702744
36,39.38,0.14,Electronics,49.35,1.077729812087354
28,52.24,0.23,Electronics,49.35,0.7274023736600306
20,47.53,0.46,Stationery,48.765,0.5540311382284874
23,24.34,0.16,Accessories,49.03,1.6920788824979458
4,49.3,0.01,Accessories,49.03,0.9845780933062881
49,87.01,0.4,Accessories,49.03,0.33809906907252035
26,33.2,0.39,Apparel,49.0,0.900301204819277
44,64.01,0.46,Furniture,48.36,0.4079737541009217
43,12.18,0.33,Accessories,49.03,2.6970525451559935
22,5.28,0.13,Electronics,49.35,3.0
46,98.29,0.06,Accessories,49.03,0.4689001933055244
28,30.36,0.2,Accessories,49.03,1.2919631093544137
9,82.69,0.21,Furniture,48.36,0.46201959124440684
21,90.9,0.46,Apparel,49.0,0.29108910891089107
5,38.2,0.48,Apparel,49.0,0.6670157068062827
20,2.03,0.44,Accessories,49.03,3.0
41,33.11,0.34,Apparel,49.0,0.9767441860465116
18,86.26,0.41,Apparel,49.0,0.33514954787850687
32,87.06,0.11,Furniture,48.36,0.4943762922122674
25,91.94,0.26,Furniture,48.36,0.38923645855993044
44,81.5,0.02,Apparel,49.0,0.58920245398773
40,17.95,0.37,Apparel,49.0,1.7197771587743733
4,47.7,0.44,Stationery,48.765,0.5725031446540881
13,44.07,0.08,Stationery,48.765,1.0180122532334923
4,50.5,0.32,Furniture,48.36,0.6511841584158415
26,59.4,0.36,Furniture,48.36,0.5210505050505051
1,38.03,0.42,Apparel,49.0,0.7473047594004734
14,68.36,0.22,Electronics,49.35,0.5630924517261557
16,4.21,0.04,Electronics,49.35,3.0
34,72.93,0.05,Electronics,49.35,0.642842451665981
5,53.82,0.31,Apparel,49.0,0.6282051282051281
31,16.34,0.04,Furniture,48.36,2.841223990208078
42,59.0,0.29,Stationery,48.765,0.5868330508474576
17,7.36,0.45,Electronics,49.35,3.0
25,65.59,0.13,Furniture,48.36,0.6414575392590334
28,56.76,0.31,Accessories,49.03,0.5960306553911204
17,98.79,0.34,Electronics,49.35,0.3296993622836319
40,17.18,0.49,Stationery,48.765,1.4476222351571597
22,89.32,0.23,Furniture,48.36,0.416896551724138
20,43.24,0.35,Furniture,48.36,0.7269657724329325
46,11.34,0.42,Furniture,48.36,2.4734391534391533
41,76.9,0.06,Accessories,49.03,0.5993263979193758
17,97.67,0.28,Electronics,49.35,0.3637964574587898
4,63.21,0.18,Stationery,48.765,0.6326103464641671
11,8.96,0.28,Stationery,48.765,3.0
39,42.31,0.36,Accessories,49.03,0.7416497281966439
14,7.0,0.26,Furniture,48.36,3.0
32,37.78,0.05,Furniture,48.36,1.2160402329274747
46,51.74,0.46,Electronics,49.35,0.5150560494781601
17,68.96,0.32,Apparel,49.0,0.48317865429234336
27,92.43,0.4,Accessories,49.03,0.318273287893541
46,50.34,0.36,Apparel,49.0,0.6229638458482321
22,47.37,0.21,Apparel,49.0,0.817183871648723
40,13.1,0.06,Accessories,49.03,3.0
2,61.94,0.29,Stationery,48.765,0.5589788505004843
41,36.97,0.11,Accessories,49.03,1.1803272923992427
14,93.49,0.44,Stationery,48.765,0.29209968980639645
45,88.55,0.16,Accessories,49.03,0.4651067193675889
38,42.07,0.29,Electronics,49.35,0.8328618968386023
3,80.27,0.42,Accessories,49.03,0.35427183256509287
36,52.58,0.36,Accessories,49.03,0.5967896538607836
39,48.75,0.01,Stationery,48.765,0.9903046153846154
6,70.8,0.34,Furniture,48.36,0.4508135593220338
23,80.33,0.46,Accessories,49.03,0.3295929291671854
21,63.92,0.14,Apparel,49.0,0.659261576971214
5,85.08,0.26,Stationery,48.765,0.4241431593794076
11,18.64,0.02,Accessories,49.03,2.577757510729614
26,39.25,0.29,Accessories,49.03,0.886912101910828
39,36.2,0.14,Apparel,49.0,1.1640883977900551
45,79.99,0.13,Stationery,48.765,0.5303856732091512
37,39.46,0.14,Electronics,49.35,1.0755448555499239
48,22.33,0.5,Stationery,48.765,1.0919167039856696
15,92.88,0.28,Furniture,48.36,0.3748837209302326
40,30.53,0.0,Accessories,49.03,1.6059613494923026
22,89.99,0.21,Stationery,48.765,0.4280958995443939
4,68.59,0.46,Electronics,49.35,0.3885260242017787
45,65.56,0.33,Apparel,49.0,0.5007626601586332
25,30.94,0.24,Electronics,49.35,1.2122171945701357
34,78.65,0.09,Electronics,49.35,0.5709917355371901
5,14.06,0.34,Furniture,48.36,2.270099573257468
3,92.81,0.33,Electronics,49.35,0.3562601012821894
19,40.71,0.19,Electronics,49.35,0.9819086219602063
5,81.04,0.37,Apparel,49.0,0.3809230009871668
38,22.86,0.43,Apparel,49.0,1.2217847769028873
19,8.37,0.19,Electronics,49.35,3.0
8,84.51,0.45,Apparel,49.0,0.3188971719323157
21,73.74,0.03,Furniture,48.36,0.6361432058584215
8,9.39,0.3,Furniture,48.36,3.0
4,12.13,0.04,Accessories,49.03,3.0
20,48.22,0.25,Accessories,49.03,0.7625985068436334
36,43.7,0.2,Accessories,49.03,0.8975743707093822
6,42.63,0.17,Apparel,49.0,0.9540229885057471
19,93.25,0.24,Electronics,49.35,0.40220911528150133
6,44.6,0.29,Stationery,48.765,0.7763038116591927
24,28.82,0.01,Stationery,48.765,1.6751335877862596
5,60.11,0.25,Accessories,49.03,0.6117534520046581
29,89.62,0.26,Stationery,48.765,0.4026567730417317
4,76.16,0.08,Stationery,48.765,0.5890730042016807
26,99.05,0.01,Apparel,49.0,0.48975265017667846
46,35.89,0.46,Stationery,48.765,0.7337169127890777
19,13.94,0.17,Furniture,48.36,2.879397417503587
46,94.8,0.31,Furniture,48.36,0.3519873417721519
18,84.2,0.15,Accessories,49.03,0.494958432304038
6,40.41,0.3,Furniture,48.36,0.837713437268003
46,32.41,0.12,Accessories,49.03,1.331268127121259
31,70.67,0.08,Stationery,48.765,0.6348351492854112
1,41.4,0.5,Accessories,49.03,0.5921497584541063
6,26.22,0.08,Stationery,48.765,1.7110526315789476
37,2.68,0.47,Stationery,48.765,3.0
2,62.76,0.17,Apparel,49.0,0.6480242192479286
43,72.07,0.18,Stationery,48.765,0.5548397391425004
37,91.9,0.37,Accessories,49.03,0.336114254624592
48,20.27,0.19,Furniture,48.36,1.9324913665515542
23,78.84,0.3,Furniture,48.36,0.4293759512937595
44,4.85,0.06,Furniture,48.36,3.0
44,21.08,0.48,Furniture,48.36,1.1929411764705884
49,92.82,0.28,Stationery,48.765,0.378267614738203
27,27.57,0.19,Accessories,49.03,1.4404896626768229
27,58.81,0.15,Apparel,49.0,0.7082128889644618
37,58.77,0.16,Electronics,49.35,0.7053598774885145
24,34.58,0.33,Accessories,49.03,0.949973973395026
27,51.32,0.29,Apparel,49.0,0.6779033515198752
31,33.51,0.14,Electronics,49.35,1.2665174574753806
30,58.62,0.03,Electronics,49.35,0.8166069600818834
1,96.58,0.08,Stationery,48.765,0.46452474632429075
40,53.02,0.49,Apparel,49.0,0.47133157299132405
32,42.93,0.37,Furniture,48.36,0.709685534591195
15,17.15,0.03,Stationery,48.765,2.7581370262390674
24,57.29,0.34,Stationery,48.765,0.561789142956886
11,13.84,0.48,Accessories,49.03,1.8421676300578036
43,70.43,0.29,Furniture,48.36,0.4875138435325854
38,63.8,0.25,Accessories,49.03,0.576371473354232
48,55.24,0.49,Furniture,48.36,0.446480811006517
30,40.43,0.15,Apparel,49.0,1.0301756121691812
18,46.47,0.32,Accessories,49.03,0.717460727350979
47,53.22,0.39,Stationery,48.765,0.5589374295377678
33,22.95,0.37,Stationery,48.765,1.3386470588235295
42,31.6,0.14,Electronics,49.35,1.3430696202531645
3,85.31,0.23,Stationery,48.765,0.44014828273356
2,7.69,0.09,Accessories,49.03,3.0
11,79.8,0.04,Electronics,49.35,0.5936842105263158
21,38.27,0.13,Apparel,49.0,1.1139273582440552
23,40.58,0.07,Electronics,49.35,1.1309881715130607
1,38.1,0.08,Accessories,49.03,1.1839265091863518
7,60.41,0.23,Apparel,49.0,0.6245654692931635
47,46.37,0.2,Stationery,48.765,0.8413198188483935
17,12.91,0.4,Accessories,49.03,2.2786986831913243
35,94.29,0.03,Electronics,49.35,0.5076837416481069
16,78.8,0.19,Electronics,49.35,0.5072779187817259
3,48.6,0.08,Electronics,49.35,0.9341975308641977
12,16.72,0.33,Apparel,49.0,1.963516746411483
22,93.52,0.31,Stationery,48.765,0.35979309238665524
20,18.61,0.08,Furniture,48.36,2.3907146695325094
33,16.27,0.44,Furniture,48.36,1.6645113706207746
7,19.2,0.13,Apparel,49.0,2.2203125
37,10.1,0.0,Accessories,49.03,3.0
7,17.34,0.36,Apparel,49.0,1.8085351787773933
23,64.68,0.38,Apparel,49.0,0.4696969696969696
1,21.81,0.37,Accessories,49.03,1.4162723521320495
41,45.06,0.44,Furniture,48.36,0.601011984021305
12,55.22,0.12,Apparel,49.0,0.7808764940239044
33,68.92,0.4,Accessories,49.03,0.42684271619268715
15,18.2,0.15,Furniture,48.36,2.2585714285714285
27,52.3,0.3,Stationery,48.765,0.6526864244741875
16,96.46,0.04,Accessories,49.03,0.48796184947128346
15,45.28,0.17,Stationery,48.765,0.8938814045936394
49,62.56,0.44,Electronics,49.35,0.4417519181585678
24,98.49,0.15,Accessories,49.03,0.42314448167326635
45,45.16,0.36,Stationery,48.765,0.6910894596988486
44,47.43,0.48,Electronics,49.35,0.5410499683744466
33,74.37,0.26,Stationery,48.765,0.4852238805970149
14,36.7,0.09,Stationery,48.765,1.209159400544959
11,18.36,0.08,Accessories,49.03,2.4568409586056648
26,11.48,0.04,Electronics,49.35,3.0
12,74.7,0.08,Accessories,49.03,0.6038500669344044
34,49.81,0.34,Stationery,48.765,0.6461533828548484
37,32.77,0.46,Stationery,48.765,0.8035733902960025
37,12.87,0.34,Furniture,48.36,2.48
41,93.94,0.08,Electronics,49.35,0.4833084947839047
27,12.61,0.18,Electronics,49.35,3.0
16,98.74,0.27,Stationery,48.765,0.3605271419890622
12,82.8,0.18,Accessories,49.03,0.4855628019323672
